	FacilityID	LookupSetID	PDOPPSLRSComplete	LRSVariable	AnswerValue	AnswerText	LowNormalRaw	HighNormalRaw	Comment	OtherUnit	country	LDOExtract
739	118010.0	115.0	1.0	b'LymphUnit'	b'3'	b'%'	b'20'	b'50'			b'Thailand'	b'N/A'
740	118010.0	117.0	1.0	b'BUNUnit'	b'1'	b'mg/dL'	b'8'	b'21'			b'Thailand'	b'N/A'
741	118010.0	118.0	1.0	b'UreaUnit'	b'1'	b'mg/dL'					b'Thailand'	b'N/A'
742	118010.0	119.0	1.0	b'SodiumUnit'	b'2'	b'mmol/L'	b'135'	b'145'			b'Thailand'	b'N/A'
743	118010.0	120.0	1.0	b'PotassUnit'	b'2'	b'mmol/L'	b'3.5'	b'5.0'			b'Thailand'	b'N/A'
744	118010.0	122.0	1.0	b'BicarbUnit'	b'2'	b'mmol/L'	b'21'	b'31'			b'Thailand'	b'N/A'
745	118010.0	123.0	1.0	b'GlycoHgbUnit'	b'1'	b'%'	b'4.8'	b'5.9'			b'Thailand'	b'N/A'
746	118010.0	126.0	1.0	b'AlkPhosphUnit'	b'1'	b'U/L'	b'42'	b'121'			b'Thailand'	b'N/A'
747	118010.0	212.0	1.0	b'AlkPhosphBoneUnit'							b'Thailand'	b'N/A'
748	118010.0	213.0	1.0	b'MagnesiumUnit'	b'2'	b'mg/dL'	b'1.6'	b'2.6'			b'Thailand'	b'N/A'
749	118010.0	215.0	1.0	b'InterleukinUnit'							b'Thailand'	b'N/A'
750	118010.0	267.0	1.0	b'VDUnit1'							b'Thailand'	b'N/A'
751	118010.0	268.0	1.0	b'VDUnit2'							b'Thailand'	b'N/A'
752	118010.0	269.0	1.0	b'$FASTGlc'							b'Thailand'	b'N/A'
753	118010.0	270.0	1.0	b'PLTUnit'	b'1'	b'10^3 cells/mm^3'	b'150'	b'500'			b'Thailand'	b'N/A'
754	118010.0	271.0	1.0	b'CHrUnit'							b'Thailand'	b'N/A'
755	118010.0	272.0	1.0	b'pRBCUnit'							b'Thailand'	b'N/A'
756	118010.0	273.0	1.0	b'FBNGUnit'							b'Thailand'	b'N/A'
757	118010.0	274.0	1.0	b'BNPUnit'							b'Thailand'	b'N/A'
758	118010.0	275.0	1.0	b'pBNPUnit'							b'Thailand'	b'N/A'
759	118010.0	276.0	1.0	b'TrpTUnit'							b'Thailand'	b'N/A'
760	118010.0	277.0	1.0	b'TrpIUnit'	b'2'	b'ng/dL'					b'Thailand'	b'N/A'
761	118010.0	280.0	1.0	b'CreatUnit'	b'1'	b'mg/dL'	b'0.5'	b'1.5'			b'Thailand'	b'N/A'
762	118010.0	281.0	1.0	b'$CATyp'							b'Thailand'	b'N/A'
763	118010.0	282.0	1.0	b'PhosphUnit'	b'1'	b'mg/dL'	b'2.5'	b'4.6'			b'Thailand'	b'N/A'
764	118010.0	283.0	1.0	b'PTHUnit'							b'Thailand'	b'N/A'
765	118010.0	284.0	1.0	b'UricAcidUnit'	b'1'	b'mg/dL'	b'2.6'	b'7.2'			b'Thailand'	b'N/A'
766	118010.0	285.0	1.0	b'GlucoseUnit'	b'1'	b'mg/dL'	b'70'	b'110'			b'Thailand'	b'N/A'
767	118010.0	286.0	1.0	b'TotCholUnit'	b'1'	b'mg/dL'	b'125'	b'250'			b'Thailand'	b'N/A'
768	118010.0	287.0	1.0	b'HDLCholUnit'	b'1'	b'mg/dL'	b'>35'				b'Thailand'	b'N/A'
769	118010.0	288.0	1.0	b'LDLCholUnit'	b'1'	b'mg/dL'	b'50'	b'100'			b'Thailand'	b'N/A'
770	118010.0	289.0	1.0	b'TriglycUnit'	b'1'	b'mg/dL'	b'50'	b'200'			b'Thailand'	b'N/A'
771	118010.0	290.0	1.0	b'SerumIronUnit'	b'1'	b'\xb5g/dL'	b'28'	b'170'			b'Thailand'	b'N/A'
772	118010.0	291.0	1.0	b'TIBCUnit'	b'1'	b'\xb5g/dL'	b'261'	b'478'			b'Thailand'	b'N/A'
773	118010.0	292.0	1.0	b'FerritinUnit'	b'6'	b'ng/mL'	b'13'	b'150'			b'Thailand'	b'N/A'
774	118010.0	293.0	1.0	b'CRPUnit'							b'Thailand'	b'N/A'
775	118010.0	307.0	1.0	b'eGFRUnit'	b'1'	b'mL/min/1.73m^2'					b'Thailand'	b'N/A'
776	118010.0	318.0	1.0	b'$FASTLpd'							b'Thailand'	b'N/A'
777	118010.0	332.0	1.0	b'Beta2MicroglobUnit'							b'Thailand'	b'N/A'
778	118010.0	360.0	1.0	b'FGF23 Units'							b'Thailand'	b'N/A'
779	118010.0	371.0	1.0	b'Glycosylated Albumin'							b'Thailand'	b'N/A'
780	118010.0	372.0	1.0	b'PTH Assay'							b'Thailand'	b'N/A'
781	118010.0	400.0	1.0	b'$qCystat'							b'Thailand'	b'N/A'
782	118010.0	402.0	1.0	b'qAST'	b'1'	b'U/L'	b'5'	b'35'			b'Thailand'	b'N/A'
783	118010.0	404.0	1.0	b'$qALT'	b'1'	b'U/L'	b'8'	b'40'			b'Thailand'	b'N/A'
784	118010.0	405.0	1.0	b'$qBilirubin'	b'2'	b'Other'	b'0.2'	b'1.2'		b'gm/dl'	b'Thailand'	b'N/A'
785	118010.0	458.0	1.0	b'$UrineVolUnit'	b'1'	b'mL/24 hr'					b'Thailand'	b'N/A'
786	118010.0	461.0	1.0	b'$UrineCreat24Unit'	b'1'	b'mg/24 hr'					b'Thailand'	b'N/A'
787	118010.0	505.0	1.0	b'$GlucoseUnit'							b'Thailand'	b'N/A'
788	118010.0	514.0	1.0	b'$HUnit'	b'0'	b'mg/L'					b'Thailand'	b'N/A'
789	118010.0	540.0	1.0	b'$SerumUrea'	b'1'	b'mg/dL'					b'Thailand'	b'N/A'
790	118010.0	625.0	1.0	b'CreatConUnit'	b'3'	b'mg/dL'					b'Thailand'	b'N/A'
791	118010.0	626.0	1.0	b'DialyCreatCon4HrUnit'							b'Thailand'	b'N/A'
792	118010.0	627.0	1.0	b'DialyCreatCorr4HrUnit'							b'Thailand'	b'N/A'
793	118010.0	628.0	1.0	b'InitDialyGlucConUnit'							b'Thailand'	b'N/A'
794	118010.0	629.0	1.0	b'DialyGlucCon4HrUnit'							b'Thailand'	b'N/A'
795	118010.0	793.0	1.0	b'DialGlucoseCon'							b'Thailand'	b'N/A'
796	118010.0	794.0	1.0	b'DialCreatCon'							b'Thailand'	b'N/A'
797	118010.0	795.0	1.0	b'DialCreatConGlucCor'	b'3'	b'mg/dL'					b'Thailand'	b'N/A'
798	118010.0	796.0	1.0	b'SerumAlbConc'							b'Thailand'	b'N/A'
799	118010.0	1949.0	1.0	b'PTH-iPTHUnit'							b'Thailand'	b'N/A'
800	118010.0	1950.0	1.0	b'PTH-C-PTHUnit'							b'Thailand'	b'N/A'
801	118010.0	1951.0	1.0	b'PTH-HS-PTHUnit'							b'Thailand'	b'N/A'
802	118010.0	1952.0	1.0	b'PTH-wholePTHUnit'							b'Thailand'	b'N/A'
803	118011.0	38.0	1.0	b'$KGL'	b'1'	b'kg'					b'Thailand'	b'N/A'
804	118011.0	100.0	1.0	b'CaTotalUnit'	b'1'	b'mg/dL'	b'8.4'	b'10.2'			b'Thailand'	b'N/A'
805	118011.0	103.0	1.0	b'TotalProteinUnit'	b'2'	b'g/dL'	b'3.2'	b'12'			b'Thailand'	b'N/A'
806	118011.0	104.0	1.0	b'AlbuminUnit'	b'2'	b'g/dL'	b'3.5'	b'5'			b'Thailand'	b'N/A'
807	118011.0	110.0	1.0	b'HgbUnit'	b'2'	b'g/dL'					b'Thailand'	b'N/A'
808	118011.0	111.0	1.0	b'HctUnit'	b'1'	b'%'					b'Thailand'	b'N/A'
809	118011.0	112.0	1.0	b'MCVUnit'	b'1'	b'fL'					b'Thailand'	b'N/A'
810	118011.0	113.0	1.0	b'WhBldCntUnit'	b'1'	b'10^3 cells/mm^3'					b'Thailand'	b'N/A'
811	118011.0	114.0	1.0	b'NeutrophilsUnit'	b'3'	b'%'					b'Thailand'	b'N/A'
812	118011.0	115.0	1.0	b'LymphUnit'	b'3'	b'%'					b'Thailand'	b'N/A'
813	118011.0	117.0	1.0	b'BUNUnit'	b'1'	b'mg/dL'					b'Thailand'	b'N/A'
814	118011.0	118.0	1.0	b'UreaUnit'	b'1'	b'mg/dL'					b'Thailand'	b'N/A'
815	118011.0	119.0	1.0	b'SodiumUnit'	b'2'	b'mmol/L'					b'Thailand'	b'N/A'
816	118011.0	120.0	1.0	b'PotassUnit'	b'2'	b'mmol/L'					b'Thailand'	b'N/A'
817	118011.0	122.0	1.0	b'BicarbUnit'	b'2'	b'mmol/L'					b'Thailand'	b'N/A'
818	118011.0	123.0	1.0	b'GlycoHgbUnit'	b'1'	b'%'					b'Thailand'	b'N/A'
819	118011.0	126.0	1.0	b'AlkPhosphUnit'							b'Thailand'	b'N/A'
820	118011.0	212.0	1.0	b'AlkPhosphBoneUnit'							b'Thailand'	b'N/A'
821	118011.0	213.0	1.0	b'MagnesiumUnit'	b'2'	b'mg/dL'	b'1.7'	b'2.8'			b'Thailand'	b'N/A'
822	118011.0	215.0	1.0	b'InterleukinUnit'							b'Thailand'	b'N/A'
823	118011.0	267.0	1.0	b'VDUnit1'							b'Thailand'	b'N/A'
824	118011.0	268.0	1.0	b'VDUnit2'							b'Thailand'	b'N/A'
825	118011.0	269.0	1.0	b'$FASTGlc'							b'Thailand'	b'N/A'
826	118011.0	270.0	1.0	b'PLTUnit'	b'1'	b'10^3 cells/mm^3'					b'Thailand'	b'N/A'
827	118011.0	271.0	1.0	b'CHrUnit'							b'Thailand'	b'N/A'
828	118011.0	272.0	1.0	b'pRBCUnit'							b'Thailand'	b'N/A'
829	118011.0	273.0	1.0	b'FBNGUnit'							b'Thailand'	b'N/A'
830	118011.0	274.0	1.0	b'BNPUnit'							b'Thailand'	b'N/A'
831	118011.0	275.0	1.0	b'pBNPUnit'							b'Thailand'	b'N/A'
832	118011.0	276.0	1.0	b'TrpTUnit'							b'Thailand'	b'N/A'
833	118011.0	277.0	1.0	b'TrpIUnit'							b'Thailand'	b'N/A'
834	118011.0	280.0	1.0	b'CreatUnit'	b'1'	b'mg/dL'	b'0.6'	b'1.3'			b'Thailand'	b'N/A'
835	118011.0	281.0	1.0	b'$CATyp'							b'Thailand'	b'N/A'
836	118011.0	282.0	1.0	b'PhosphUnit'	b'1'	b'mg/dL'	b'2.5'	b'4.5'			b'Thailand'	b'N/A'
837	118011.0	283.0	1.0	b'PTHUnit'							b'Thailand'	b'N/A'
838	118011.0	284.0	1.0	b'UricAcidUnit'	b'1'	b'mg/dL'	b'2.6'	b'7.2'			b'Thailand'	b'N/A'
839	118011.0	285.0	1.0	b'GlucoseUnit'	b'1'	b'mg/dL'	b'70'	b'110'			b'Thailand'	b'N/A'
840	118011.0	286.0	1.0	b'TotCholUnit'	b'1'	b'mg/dL'					b'Thailand'	b'N/A'
841	118011.0	287.0	1.0	b'HDLCholUnit'	b'1'	b'mg/dL'					b'Thailand'	b'N/A'
842	118011.0	288.0	1.0	b'LDLCholUnit'	b'1'	b'mg/dL'					b'Thailand'	b'N/A'
843	118011.0	289.0	1.0	b'TriglycUnit'	b'1'	b'mg/dL'					b'Thailand'	b'N/A'
844	118011.0	290.0	1.0	b'SerumIronUnit'	b'1'	b'\xb5g/dL'	b'45'	b'182'			b'Thailand'	b'N/A'
845	118011.0	291.0	1.0	b'TIBCUnit'	b'1'	b'\xb5g/dL'					b'Thailand'	b'N/A'
846	118011.0	292.0	1.0	b'FerritinUnit'	b'1'	b'\xb5g/dL'					b'Thailand'	b'N/A'
847	118011.0	293.0	1.0	b'CRPUnit'							b'Thailand'	b'N/A'
848	118011.0	307.0	1.0	b'eGFRUnit'	b'1'	b'mL/min/1.73m^2'					b'Thailand'	b'N/A'
849	118011.0	318.0	1.0	b'$FASTLpd'							b'Thailand'	b'N/A'
850	118011.0	332.0	1.0	b'Beta2MicroglobUnit'							b'Thailand'	b'N/A'
851	118011.0	360.0	1.0	b'FGF23 Units'							b'Thailand'	b'N/A'
852	118011.0	371.0	1.0	b'Glycosylated Albumin'							b'Thailand'	b'N/A'
853	118011.0	372.0	1.0	b'PTH Assay'							b'Thailand'	b'N/A'
854	118011.0	400.0	1.0	b'$qCystat'							b'Thailand'	b'N/A'
855	118011.0	402.0	1.0	b'qAST'	b'1'	b'U/L'	b'10'	b'40'			b'Thailand'	b'N/A'
856	118011.0	404.0	1.0	b'$qALT'	b'1'	b'U/L'	b'10'	b'42'			b'Thailand'	b'N/A'
857	118011.0	405.0	1.0	b'$qBilirubin'	b'3'	b'mg/dL'					b'Thailand'	b'N/A'
858	118011.0	458.0	1.0	b'$UrineVolUnit'	b'1'	b'mL/24 hr'					b'Thailand'	b'N/A'
859	118011.0	461.0	1.0	b'$UrineCreat24Unit'							b'Thailand'	b'N/A'
860	118011.0	505.0	1.0	b'$GlucoseUnit'							b'Thailand'	b'N/A'
861	118011.0	514.0	1.0	b'$HUnit'	b'2'	b'mg/dL'					b'Thailand'	b'N/A'
862	118011.0	540.0	1.0	b'$SerumUrea'	b'1'	b'mg/dL'					b'Thailand'	b'N/A'
863	118011.0	625.0	1.0	b'CreatConUnit'	b'3'	b'mg/dL'					b'Thailand'	b'N/A'
864	118011.0	626.0	1.0	b'DialyCreatCon4HrUnit'							b'Thailand'	b'N/A'
865	118011.0	627.0	1.0	b'DialyCreatCorr4HrUnit'							b'Thailand'	b'N/A'
866	118011.0	628.0	1.0	b'InitDialyGlucConUnit'							b'Thailand'	b'N/A'
867	118011.0	629.0	1.0	b'DialyGlucCon4HrUnit'							b'Thailand'	b'N/A'
868	118011.0	793.0	1.0	b'DialGlucoseCon'							b'Thailand'	b'N/A'
869	118011.0	794.0	1.0	b'DialCreatCon'							b'Thailand'	b'N/A'
870	118011.0	795.0	1.0	b'DialCreatConGlucCor'	b'2'	b'mmol/L'					b'Thailand'	b'N/A'
871	118011.0	796.0	1.0	b'SerumAlbConc'							b'Thailand'	b'N/A'
872	118011.0	1949.0	1.0	b'PTH-iPTHUnit'							b'Thailand'	b'N/A'
873	118011.0	1950.0	1.0	b'PTH-C-PTHUnit'							b'Thailand'	b'N/A'
874	118011.0	1951.0	1.0	b'PTH-HS-PTHUnit'							b'Thailand'	b'N/A'
875	118011.0	1952.0	1.0	b'PTH-wholePTHUnit'							b'Thailand'	b'N/A'
876	118012.0	38.0	1.0	b'$KGL'	b'1'	b'kg'					b'Thailand'	b'N/A'
877	118012.0	100.0	1.0	b'CaTotalUnit'	b'1'	b'mg/dL'	b'8.6'	b'10.2'			b'Thailand'	b'N/A'
878	118012.0	103.0	1.0	b'TotalProteinUnit'	b'2'	b'g/dL'	b'6.6'	b'8.7'			b'Thailand'	b'N/A'
879	118012.0	104.0	1.0	b'AlbuminUnit'	b'2'	b'g/dL'	b'3.5'	b'5.2'			b'Thailand'	b'N/A'
880	118012.0	110.0	1.0	b'HgbUnit'	b'2'	b'g/dL'					b'Thailand'	b'N/A'
881	118012.0	111.0	1.0	b'HctUnit'	b'1'	b'%'	b'36'	b'45'			b'Thailand'	b'N/A'
882	118012.0	112.0	1.0	b'MCVUnit'	b'1'	b'fL'	b'80'	b'99'			b'Thailand'	b'N/A'
883	118012.0	113.0	1.0	b'WhBldCntUnit'	b'3'	b'cells/mm^3'	b'5000'	b'10000'			b'Thailand'	b'N/A'
884	118012.0	114.0	1.0	b'NeutrophilsUnit'	b'3'	b'%'	b'40'	b'74'			b'Thailand'	b'N/A'
885	118012.0	115.0	1.0	b'LymphUnit'	b'3'	b'%'	b'19'	b'48'			b'Thailand'	b'N/A'
886	118012.0	117.0	1.0	b'BUNUnit'	b'1'	b'mg/dL'	b'6'	b'20'			b'Thailand'	b'N/A'
887	118012.0	118.0	1.0	b'UreaUnit'							b'Thailand'	b'N/A'
888	118012.0	119.0	1.0	b'SodiumUnit'	b'2'	b'mmol/L'	b'135'	b'155'			b'Thailand'	b'N/A'
889	118012.0	120.0	1.0	b'PotassUnit'	b'2'	b'mmol/L'	b'3.4'	b'5.3'			b'Thailand'	b'N/A'
890	118012.0	122.0	1.0	b'BicarbUnit'	b'2'	b'mmol/L'	b'21'	b'30'			b'Thailand'	b'N/A'
891	118012.0	123.0	1.0	b'GlycoHgbUnit'	b'1'	b'%'	b'4.8'	b'5.9'			b'Thailand'	b'N/A'
892	118012.0	126.0	1.0	b'AlkPhosphUnit'	b'1'	b'U/L'	b'35'	b'104'			b'Thailand'	b'N/A'
893	118012.0	212.0	1.0	b'AlkPhosphBoneUnit'							b'Thailand'	b'N/A'
894	118012.0	213.0	1.0	b'MagnesiumUnit'	b'2'	b'mg/dL'	b'1.9'	b'2.6'			b'Thailand'	b'N/A'
895	118012.0	215.0	1.0	b'InterleukinUnit'							b'Thailand'	b'N/A'
896	118012.0	267.0	1.0	b'VDUnit1'							b'Thailand'	b'N/A'
897	118012.0	268.0	1.0	b'VDUnit2'							b'Thailand'	b'N/A'
898	118012.0	269.0	1.0	b'$FASTGlc'							b'Thailand'	b'N/A'
899	118012.0	270.0	1.0	b'PLTUnit'	b'3'	b'cells/mm^3'	b'140000'	b'400000'			b'Thailand'	b'N/A'
900	118012.0	271.0	1.0	b'CHrUnit'							b'Thailand'	b'N/A'
901	118012.0	272.0	1.0	b'pRBCUnit'							b'Thailand'	b'N/A'
902	118012.0	273.0	1.0	b'FBNGUnit'							b'Thailand'	b'N/A'
903	118012.0	274.0	1.0	b'BNPUnit'							b'Thailand'	b'N/A'
904	118012.0	275.0	1.0	b'pBNPUnit'							b'Thailand'	b'N/A'
905	118012.0	276.0	1.0	b'TrpTUnit'							b'Thailand'	b'N/A'
906	118012.0	277.0	1.0	b'TrpIUnit'							b'Thailand'	b'N/A'
907	118012.0	280.0	1.0	b'CreatUnit'	b'1'	b'mg/dL'	b'0.5'	b'1.17'			b'Thailand'	b'N/A'
908	118012.0	281.0	1.0	b'$CATyp'							b'Thailand'	b'N/A'
909	118012.0	282.0	1.0	b'PhosphUnit'	b'4'	b'Other'	b'2.2'	b'5'		b'mg%'	b'Thailand'	b'N/A'
910	118012.0	283.0	1.0	b'PTHUnit'							b'Thailand'	b'N/A'
911	118012.0	284.0	1.0	b'UricAcidUnit'	b'1'	b'mg/dL'	b'2.4'	b'7'			b'Thailand'	b'N/A'
912	118012.0	285.0	1.0	b'GlucoseUnit'	b'1'	b'mg/dL'	b'70'	b'110'			b'Thailand'	b'N/A'
913	118012.0	286.0	1.0	b'TotCholUnit'	b'1'	b'mg/dL'	b'0'	b'200'			b'Thailand'	b'N/A'
914	118012.0	287.0	1.0	b'HDLCholUnit'	b'1'	b'mg/dL'	b'35'				b'Thailand'	b'N/A'
915	118012.0	288.0	1.0	b'LDLCholUnit'	b'1'	b'mg/dL'	b'0'	b'130'			b'Thailand'	b'N/A'
916	118012.0	289.0	1.0	b'TriglycUnit'	b'1'	b'mg/dL'	b'0'	b'200'			b'Thailand'	b'N/A'
917	118012.0	290.0	1.0	b'SerumIronUnit'	b'1'	b'\xb5g/dL'	b'33'	b'193'			b'Thailand'	b'N/A'
918	118012.0	291.0	1.0	b'TIBCUnit'	b'1'	b'\xb5g/dL'					b'Thailand'	b'N/A'
919	118012.0	292.0	1.0	b'FerritinUnit'	b'6'	b'ng/mL'	b'13'	b'150'			b'Thailand'	b'N/A'
920	118012.0	293.0	1.0	b'CRPUnit'							b'Thailand'	b'N/A'
921	118012.0	307.0	1.0	b'eGFRUnit'	b'1'	b'mL/min/1.73m^2'					b'Thailand'	b'N/A'
922	118012.0	318.0	1.0	b'$FASTLpd'							b'Thailand'	b'N/A'
923	118012.0	332.0	1.0	b'Beta2MicroglobUnit'							b'Thailand'	b'N/A'
924	118012.0	360.0	1.0	b'FGF23 Units'							b'Thailand'	b'N/A'
925	118012.0	371.0	1.0	b'Glycosylated Albumin'							b'Thailand'	b'N/A'
926	118012.0	372.0	1.0	b'PTH Assay'							b'Thailand'	b'N/A'
927	118012.0	400.0	1.0	b'$qCystat'							b'Thailand'	b'N/A'
928	118012.0	402.0	1.0	b'qAST'	b'1'	b'U/L'	b'0'	b'33'			b'Thailand'	b'N/A'
929	118012.0	404.0	1.0	b'$qALT'	b'1'	b'U/L'	b'0'	b'32'			b'Thailand'	b'N/A'
930	118012.0	405.0	1.0	b'$qBilirubin'	b'2'	b'Other'	b'0'	b'1'		b'mg%'	b'Thailand'	b'N/A'
931	118012.0	458.0	1.0	b'$UrineVolUnit'	b'1'	b'mL/24 hr'					b'Thailand'	b'N/A'
932	118012.0	461.0	1.0	b'$UrineCreat24Unit'	b'1'	b'mg/24 hr'					b'Thailand'	b'N/A'
933	118012.0	505.0	1.0	b'$GlucoseUnit'							b'Thailand'	b'N/A'
934	118012.0	514.0	1.0	b'$HUnit'	b'2'	b'mg/dL'					b'Thailand'	b'N/A'
935	118012.0	540.0	1.0	b'$SerumUrea'							b'Thailand'	b'N/A'
936	118012.0	625.0	1.0	b'CreatConUnit'							b'Thailand'	b'N/A'
937	118012.0	626.0	1.0	b'DialyCreatCon4HrUnit'							b'Thailand'	b'N/A'
938	118012.0	627.0	1.0	b'DialyCreatCorr4HrUnit'							b'Thailand'	b'N/A'
939	118012.0	628.0	1.0	b'InitDialyGlucConUnit'							b'Thailand'	b'N/A'
940	118012.0	629.0	1.0	b'DialyGlucCon4HrUnit'							b'Thailand'	b'N/A'
941	118012.0	793.0	1.0	b'DialGlucoseCon'							b'Thailand'	b'N/A'
942	118012.0	794.0	1.0	b'DialCreatCon'							b'Thailand'	b'N/A'
943	118012.0	795.0	1.0	b'DialCreatConGlucCor'							b'Thailand'	b'N/A'
944	118012.0	796.0	1.0	b'SerumAlbConc'							b'Thailand'	b'N/A'
945	118012.0	1949.0	1.0	b'PTH-iPTHUnit'							b'Thailand'	b'N/A'
946	118012.0	1950.0	1.0	b'PTH-C-PTHUnit'							b'Thailand'	b'N/A'
947	118012.0	1951.0	1.0	b'PTH-HS-PTHUnit'							b'Thailand'	b'N/A'
948	118012.0	1952.0	1.0	b'PTH-wholePTHUnit'							b'Thailand'	b'N/A'
949	118013.0	38.0	1.0	b'$KGL'	b'1'	b'kg'					b'Thailand'	b'N/A'
950	118013.0	100.0	1.0	b'CaTotalUnit'	b'1'	b'mg/dL'	b'8.4'	b'10.2'			b'Thailand'	b'N/A'
951	118013.0	103.0	1.0	b'TotalProteinUnit'	b'2'	b'g/dL'	b'6.4'	b'8.3'			b'Thailand'	b'N/A'
952	118013.0	104.0	1.0	b'AlbuminUnit'	b'2'	b'g/dL'	b'3.5'	b'5.2'			b'Thailand'	b'N/A'
953	118013.0	110.0	1.0	b'HgbUnit'	b'2'	b'g/dL'	b'12'	b'16'			b'Thailand'	b'N/A'
954	118013.0	111.0	1.0	b'HctUnit'	b'1'	b'%'	b'37'	b'47'			b'Thailand'	b'N/A'
955	118013.0	112.0	1.0	b'MCVUnit'	b'1'	b'fL'	b'80'	b'97'			b'Thailand'	b'N/A'
956	118013.0	113.0	1.0	b'WhBldCntUnit'	b'4'	b'Other'	b'4.6'	b'10.2'		b'10^3/uL'	b'Thailand'	b'N/A'
957	118013.0	114.0	1.0	b'NeutrophilsUnit'	b'3'	b'%'	b'37'	b'80'			b'Thailand'	b'N/A'
958	118013.0	115.0	1.0	b'LymphUnit'	b'3'	b'%'	b'10'	b'50'			b'Thailand'	b'N/A'
959	118013.0	117.0	1.0	b'BUNUnit'	b'1'	b'mg/dL'					b'Thailand'	b'N/A'
960	118013.0	118.0	1.0	b'UreaUnit'	b'1'	b'mg/dL'					b'Thailand'	b'N/A'
961	118013.0	119.0	1.0	b'SodiumUnit'	b'2'	b'mmol/L'	b'136'	b'145'			b'Thailand'	b'N/A'
962	118013.0	120.0	1.0	b'PotassUnit'	b'2'	b'mmol/L'	b'3.5'	b'5.1'			b'Thailand'	b'N/A'
963	118013.0	122.0	1.0	b'BicarbUnit'	b'2'	b'mmol/L'	b'22'	b'29'			b'Thailand'	b'N/A'
964	118013.0	123.0	1.0	b'GlycoHgbUnit'							b'Thailand'	b'N/A'
965	118013.0	126.0	1.0	b'AlkPhosphUnit'	b'1'	b'U/L'	b'30'	b'120'			b'Thailand'	b'N/A'
966	118013.0	212.0	1.0	b'AlkPhosphBoneUnit'							b'Thailand'	b'N/A'
967	118013.0	213.0	1.0	b'MagnesiumUnit'	b'2'	b'mg/dL'	b'1.6'	b'2.6'			b'Thailand'	b'N/A'
968	118013.0	215.0	1.0	b'InterleukinUnit'							b'Thailand'	b'N/A'
969	118013.0	267.0	1.0	b'VDUnit1'							b'Thailand'	b'N/A'
970	118013.0	268.0	1.0	b'VDUnit2'							b'Thailand'	b'N/A'
971	118013.0	269.0	1.0	b'$FASTGlc'							b'Thailand'	b'N/A'
972	118013.0	270.0	1.0	b'PLTUnit'	b'9'	b'Other'	b'142'	b'424'		b'K/uL'	b'Thailand'	b'N/A'
973	118013.0	271.0	1.0	b'CHrUnit'							b'Thailand'	b'N/A'
974	118013.0	272.0	1.0	b'pRBCUnit'							b'Thailand'	b'N/A'
975	118013.0	273.0	1.0	b'FBNGUnit'							b'Thailand'	b'N/A'
976	118013.0	274.0	1.0	b'BNPUnit'							b'Thailand'	b'N/A'
977	118013.0	275.0	1.0	b'pBNPUnit'							b'Thailand'	b'N/A'
978	118013.0	276.0	1.0	b'TrpTUnit'							b'Thailand'	b'N/A'
979	118013.0	277.0	1.0	b'TrpIUnit'							b'Thailand'	b'N/A'
980	118013.0	280.0	1.0	b'CreatUnit'	b'1'	b'mg/dL'	b'0.67'	b'1.17'			b'Thailand'	b'N/A'
981	118013.0	281.0	1.0	b'$CATyp'							b'Thailand'	b'N/A'
982	118013.0	282.0	1.0	b'PhosphUnit'	b'1'	b'mg/dL'	b'2.3'	b'4.7'			b'Thailand'	b'N/A'
983	118013.0	283.0	1.0	b'PTHUnit'							b'Thailand'	b'N/A'
984	118013.0	284.0	1.0	b'UricAcidUnit'	b'1'	b'mg/dL'	b'3.5'	b'7.2'			b'Thailand'	b'N/A'
985	118013.0	285.0	1.0	b'GlucoseUnit'	b'1'	b'mg/dL'	b'70'	b'99'			b'Thailand'	b'N/A'
986	118013.0	286.0	1.0	b'TotCholUnit'	b'1'	b'mg/dL'	b'0'	b'200'			b'Thailand'	b'N/A'
987	118013.0	287.0	1.0	b'HDLCholUnit'	b'1'	b'mg/dL'	b'40'	b'60'			b'Thailand'	b'N/A'
988	118013.0	288.0	1.0	b'LDLCholUnit'	b'1'	b'mg/dL'	b'0'	b'150'			b'Thailand'	b'N/A'
989	118013.0	289.0	1.0	b'TriglycUnit'	b'1'	b'mg/dL'	b'0'	b'150'			b'Thailand'	b'N/A'
990	118013.0	290.0	1.0	b'SerumIronUnit'	b'1'	b'\xb5g/dL'	b'70'	b'180'			b'Thailand'	b'N/A'
991	118013.0	291.0	1.0	b'TIBCUnit'	b'1'	b'\xb5g/dL'	b'215'	b'535'			b'Thailand'	b'N/A'
992	118013.0	292.0	1.0	b'FerritinUnit'	b'6'	b'ng/mL'	b'20'	b'250'			b'Thailand'	b'N/A'
993	118013.0	293.0	1.0	b'CRPUnit'							b'Thailand'	b'N/A'
994	118013.0	307.0	1.0	b'eGFRUnit'	b'1'	b'mL/min/1.73m^2'					b'Thailand'	b'N/A'
995	118013.0	318.0	1.0	b'$FASTLpd'							b'Thailand'	b'N/A'
996	118013.0	332.0	1.0	b'Beta2MicroglobUnit'							b'Thailand'	b'N/A'
997	118013.0	360.0	1.0	b'FGF23 Units'							b'Thailand'	b'N/A'
998	118013.0	371.0	1.0	b'Glycosylated Albumin'							b'Thailand'	b'N/A'
999	118013.0	372.0	1.0	b'PTH Assay'							b'Thailand'	b'N/A'
1000	118013.0	400.0	1.0	b'$qCystat'							b'Thailand'	b'N/A'
